_id,Date,24K - Local Price/Sell,24K - Local Price/Buy,22K - Local Price/Sell,22K - Local Price/Buy,21K - Local Price/Sell,21K - Local Price/Buy,18K - Local Price/Sell,18K - Local Price/Buy,14K - Local Price/Sell,14K - Local Price/Buy,12K - Local Price/Sell,12K - Local Price/Buy,24K - Global Price,22K - Global Price,21K - Global Price,18K - Global Price,14K - Global Price,12K - Global Price,9K - Global Price,GC=F,EGP=X,Timestamp,Price
656cfbc718408a59a3302b65,2023-04-08T00:00:00.000Z,2457,2480,2252,2273,2150,2170,1843,1860,1433,1447,1229,1240,1979,1814,1731,1484,1154,989.28,741.96,,,,
656cfbc718408a59a3302b66,2023-04-09T00:00:00.000Z,2457,2480,2252,2273,2150,2170,1843,1860,1433,1447,1229,1240,1979,1814,1731,1484,1154,989.28,741.96,,,,
656cfbc718408a59a3302b67,2023-04-10T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1993,1827,1744,1494,1162,996.27,747.21,,,,
656cfbc718408a59a3302b68,2023-04-11T00:00:00.000Z,2474,2486,2268,2279,2165,2175,1856,1864,1443,1450,1237,1243,1997,1830,1747,1497,1165,998.27,748.7,,,,
656cfbc718408a59a3302b69,2023-04-12T00:00:00.000Z,2514,2537,2305,2326,2200,2220,1886,1903,1467,1480,1257,1269,1998,1831,1748,1498,1165,998.78,749.09,,,,
656cfbc718408a59a3302b6a,2023-04-13T00:00:00.000Z,2571,2594,2357,2378,2250,2270,1929,1946,1500,1513,1286,1297,2024,1855,1771,1518,1181,1012,759.02,,,,
656cfbc718408a59a3302b6b,2023-04-14T00:00:00.000Z,2594,2617,2378,2399,2270,2290,1946,1963,1513,1527,1297,1309,2029,1860,1775,1522,1183,1014,760.78,,,,
656cfbc718408a59a3302b6c,2023-04-15T00:00:00.000Z,2583,2594,2368,2378,2260,2270,1937,1946,1507,1513,1291,1297,1974,1809,1727,1480,1151,986.77,740.08,,,,
656cfbc718408a59a3302b6d,2023-04-16T00:00:00.000Z,2583,2594,2368,2378,2260,2270,1937,1946,1507,1513,1291,1297,1974,1809,1727,1480,1151,986.77,740.08,,,,
656cfbc718408a59a3302b6e,2023-04-17T00:00:00.000Z,2651,2686,2430,2462,2320,2350,1989,2014,1547,1567,1326,1343,1996,1829,1746,1497,1164,997.82,748.37,,,,
656cfbc718408a59a3302b6f,2023-04-18T00:00:00.000Z,2611,2634,2394,2415,2285,2305,1959,1976,1523,1537,1306,1317,1992,1826,1743,1494,1162,996.02,747.02,,,,
656cfbc718408a59a3302b70,2023-04-19T00:00:00.000Z,2686,2720,2462,2493,2350,2380,2014,2040,1567,1587,1343,1360,1963,1800,1718,1473,1145,981.72,736.29,,,,
656cfbc718408a59a3302b71,2023-04-20T00:00:00.000Z,2760,2783,2530,2551,2415,2435,2070,2087,1610,1623,1380,1391,1993,1827,1744,1495,1163,996.55,747.42,,,,
656cfbc718408a59a3302b72,2023-04-21T00:00:00.000Z,2777,2800,2546,2567,2430,2450,2083,2100,1620,1633,1389,1400,1977,1812,1730,1483,1153,988.39,741.29,,,,
656cfbc718408a59a3302b73,2023-04-22T00:00:00.000Z,2777,2800,2546,2567,2430,2450,2083,2100,1620,1633,1389,1400,1953,1790,1709,1465,1139,976.34,732.26,,,,
656cfbc718408a59a3302b74,2023-04-23T00:00:00.000Z,2731,2777,2504,2546,2390,2430,2049,2083,1593,1620,1366,1389,1953,1790,1709,1465,1139,976.34,732.26,,,,
656cfbc718408a59a3302b75,2023-04-24T00:00:00.000Z,2811,2834,2577,2598,2460,2480,2109,2126,1640,1653,1406,1417,1971,1807,1725,1479,1150,985.74,739.31,,,,
656cfbc718408a59a3302b76,2023-04-25T00:00:00.000Z,2834,2857,2598,2619,2480,2500,2126,2143,1653,1667,1417,1429,1971,1806,1724,1478,1149,985.27,738.96,,,,
656cfbc718408a59a3302b77,2023-04-26T00:00:00.000Z,2869,2891,2630,2650,2510,2530,2151,2169,1673,1687,1434,1446,1990,1824,1742,1493,1161,995.13,746.35,,,,
656cfbc718408a59a3302b78,2023-04-27T00:00:00.000Z,2971,3006,2724,2755,2600,2630,2229,2254,1733,1753,1486,1503,1992,1826,1743,1494,1162,996.18,747.14,,,,
656cfbc718408a59a3302b79,2023-04-28T00:00:00.000Z,3086,3143,2829,2881,2700,2750,2314,2357,1800,1833,1543,1571,1971,1807,1725,1478,1150,985.56,739.17,,,,
656cfbc718408a59a3302b7a,2023-04-29T00:00:00.000Z,2914,2971,2671,2724,2550,2600,2186,2229,1700,1733,1457,1486,1960,1796,1715,1470,1143,979.75,734.82,,,,
656cfbc718408a59a3302b7b,2023-04-30T00:00:00.000Z,2994,3029,2745,2776,2620,2650,2246,2271,1747,1767,1497,1514,1960,1796,1715,1470,1143,979.75,734.82,,,,
656cfbc718408a59a3302b7c,2023-05-01T00:00:00.000Z,2994,3029,2745,2776,2620,2650,2246,2271,1747,1767,1497,1514,1978,1814,1731,1484,1154,989.18,741.89,,,,
656cfbc718408a59a3302b7d,2023-05-02T00:00:00.000Z,3000,3057,2750,2802,2625,2675,2250,2293,1750,1783,1500,1529,1976,1812,1729,1482,1153,988.11,741.09,,,,
656cfbc718408a59a3302b7e,2023-05-03T00:00:00.000Z,2994,3029,2745,2776,2620,2650,2246,2271,1747,1767,1497,1514,1998,1832,1748,1499,1166,999.06,749.3,,,,
656cfbc718408a59a3302b7f,2023-05-04T00:00:00.000Z,2994,3029,2745,2776,2620,2650,2246,2271,1747,1767,1497,1514,2033,1864,1779,1525,1186,1017,762.42,,,,
656cfbc718408a59a3302b80,2023-05-05T00:00:00.000Z,2994,3017,2745,2766,2620,2640,2246,2263,1747,1760,1497,1509,2030,1861,1776,1523,1184,1015,761.24,,,,
656cfbc718408a59a3302b81,2023-05-06T00:00:00.000Z,2960,2983,2713,2734,2590,2610,2220,2237,1727,1740,1480,1491,1965,1801,1719,1474,1146,982.42,736.81,,,,
656cfbc718408a59a3302b82,2023-05-07T00:00:00.000Z,2960,2983,2713,2734,2590,2610,2220,2237,1727,1740,1480,1491,1965,1801,1719,1474,1146,982.42,736.81,,,,
656cfbc718408a59a3302b83,2023-05-08T00:00:00.000Z,2949,2971,2703,2724,2580,2600,2211,2229,1720,1733,1474,1486,2012,1844,1761,1509,1174,1006,754.56,,,,
656cfbc718408a59a3302b84,2023-05-09T00:00:00.000Z,2897,2931,2656,2687,2535,2565,2173,2199,1690,1710,1449,1466,2019,1851,1767,1514,1178,1010,757.16,,,,
656cfbc718408a59a3302b85,2023-05-10T00:00:00.000Z,2891,2914,2650,2671,2530,2550,2169,2186,1687,1700,1446,1457,2019,1851,1767,1514,1178,1009,757.08,,,,
656cfbc718408a59a3302b86,2023-05-11T00:00:00.000Z,2874,2897,2635,2656,2515,2535,2156,2173,1677,1690,1437,1449,2020,1852,1768,1515,1178,1010,757.57,,,,
656cfbc718408a59a3302b87,2023-05-12T00:00:00.000Z,2811,2846,2577,2609,2460,2490,2109,2134,1640,1660,1406,1423,1994,1828,1745,1496,1163,997.18,747.89,,,,
656cfbc718408a59a3302b88,2023-05-13T00:00:00.000Z,2686,2720,2462,2493,2350,2380,2014,2040,1567,1587,1343,1360,1982,1817,1735,1487,1156,991.12,743.34,,,,
656cfbc718408a59a3302b89,2023-05-14T00:00:00.000Z,2663,2720,2441,2493,2330,2380,1997,2040,1553,1587,1331,1360,1982,1817,1735,1487,1156,991.12,743.34,,,,
656cfbc718408a59a3302b8a,2023-05-15T00:00:00.000Z,2594,2617,2378,2399,2270,2290,1946,1963,1513,1527,1297,1309,2004,1837,1753,1503,1169,1002,751.45,,,,
656cfbc718408a59a3302b8b,2023-05-16T00:00:00.000Z,2583,2617,2368,2399,2260,2290,1937,1963,1507,1527,1291,1309,1996,1830,1746,1497,1164,997.92,748.44,,,,
656cfbc718408a59a3302b8c,2023-05-17T00:00:00.000Z,2503,2526,2294,2315,2190,2210,1877,1894,1460,1473,1251,1263,1973,1808,1726,1479,1151,986.31,739.73,,,,
656cfbc718408a59a3302b8d,2023-05-18T00:00:00.000Z,2491,2526,2284,2315,2180,2210,1869,1894,1453,1473,1246,1263,1958,1795,1713,1468,1142,978.88,734.16,,,,
656cfbc718408a59a3302b8e,2023-05-19T00:00:00.000Z,2514,2537,2305,2326,2200,2220,1886,1903,1467,1480,1257,1269,1954,1791,1709,1465,1140,976.79,732.6,,,,
656cfbc718408a59a3302b8f,2023-05-20T00:00:00.000Z,2651,2686,2430,2462,2320,2350,1989,2014,1547,1567,1326,1343,1961,1797,1716,1470,1144,980.3,735.23,,,,
656cfbc718408a59a3302b90,2023-05-21T00:00:00.000Z,2709,2743,2483,2514,2370,2400,2031,2057,1580,1600,1354,1371,1961,1797,1716,1470,1144,980.3,735.23,,,,
656cfbc718408a59a3302b91,2023-05-22T00:00:00.000Z,2829,2886,2593,2645,2475,2525,2121,2164,1650,1683,1414,1443,1969,1805,1723,1477,1149,984.53,738.4,,,,
656cfbc718408a59a3302b92,2023-05-23T00:00:00.000Z,2760,2783,2530,2551,2415,2435,2070,2087,1610,1623,1380,1391,1950,1788,1706,1463,1138,975.07,731.3,,,,
656cfbc718408a59a3302b93,2023-05-24T00:00:00.000Z,2737,2760,2509,2530,2395,2415,2053,2070,1597,1610,1369,1380,1963,1800,1718,1473,1145,981.73,736.3,,,,
656cfbc718408a59a3302b94,2023-05-25T00:00:00.000Z,2674,2697,2451,2472,2340,2360,2006,2023,1560,1573,1337,1349,1950,1787,1706,1462,1137,974.98,731.23,,,,
656cfbc718408a59a3302b95,2023-05-26T00:00:00.000Z,2686,2709,2462,2483,2350,2370,2014,2031,1567,1580,1343,1354,1941,1779,1699,1456,1132,970.56,727.93,,,,
656cfbc718408a59a3302b96,2023-05-27T00:00:00.000Z,2686,2731,2462,2504,2350,2390,2014,2049,1567,1593,1343,1366,1932,1771,1690,1449,1127,965.77,724.33,,,,
656cfbc718408a59a3302b97,2023-05-28T00:00:00.000Z,2663,2697,2441,2472,2330,2360,1997,2023,1553,1573,1331,1349,1928,1768,1687,1446,1125,964.24,723.18,,,,
656cfbc718408a59a3302b98,2023-05-29T00:00:00.000Z,2629,2663,2410,2441,2300,2330,1971,1997,1533,1553,1314,1331,1932,1771,1691,1449,1127,966.07,724.56,,,,
656cfbc718408a59a3302b99,2023-05-30T00:00:00.000Z,2629,2651,2410,2430,2300,2320,1971,1989,1533,1547,1314,1326,1939,1778,1697,1455,1131,969.74,727.3,,,,
656cfbc718408a59a3302b9a,2023-05-31T00:00:00.000Z,2651,2674,2430,2451,2320,2340,1989,2006,1547,1560,1326,1337,1947,1785,1704,1460,1136,973.57,730.18,,,,
656cfbc718408a59a3302b9b,2023-06-01T00:00:00.000Z,2640,2663,2420,2441,2310,2330,1980,1997,1540,1553,1320,1331,1946,1783,1702,1459,1135,972.77,729.58,,,,
656cfbc718408a59a3302b9c,2023-06-02T00:00:00.000Z,2697,2720,2472,2493,2360,2380,2023,2040,1573,1587,1349,1360,1969,1805,1723,1477,1149,984.45,738.34,,,,
656cfbc718408a59a3302b9d,2023-06-03T00:00:00.000Z,2680,2703,2457,2478,2345,2365,2010,2027,1563,1577,1340,1351,1933,1772,1691,1450,1127,966.42,724.82,,,,
656cfbc718408a59a3302b9e,2023-06-04T00:00:00.000Z,2669,2680,2446,2457,2335,2345,2001,2010,1557,1563,1334,1340,1933,1772,1691,1450,1127,966.42,724.82,,,,
656cfbc718408a59a3302b9f,2023-06-05T00:00:00.000Z,2651,2674,2430,2451,2320,2340,1989,2006,1547,1560,1326,1337,1934,1773,1693,1451,1128,967.16,725.38,,,,
656cfbc718408a59a3302ba0,2023-06-06T00:00:00.000Z,2674,2686,2451,2462,2340,2350,2006,2014,1560,1567,1337,1343,1951,1788,1707,1463,1138,975.4,731.55,,,,
656cfbc718408a59a3302ba1,2023-06-07T00:00:00.000Z,2674,2686,2451,2462,2340,2350,2006,2014,1560,1567,1337,1343,1952,1790,1708,1464,1139,976.21,732.16,,,,
656cfbc718408a59a3302ba2,2023-06-08T00:00:00.000Z,2657,2669,2436,2446,2325,2335,1993,2001,1550,1557,1329,1334,1934,1772,1692,1450,1128,966.79,725.09,,,,
656cfbc718408a59a3302ba3,2023-06-09T00:00:00.000Z,2669,2680,2446,2457,2335,2345,2001,2010,1557,1563,1334,1340,1955,1792,1710,1466,1140,977.32,732.99,,,,
656cfbc718408a59a3302ba4,2023-06-10T00:00:00.000Z,2657,2669,2436,2446,2325,2335,1993,2001,1550,1557,1329,1334,1952,1789,1708,1464,1139,975.99,732,,,,
656cfbc718408a59a3302ba5,2023-06-11T00:00:00.000Z,2651,2663,2430,2441,2320,2330,1989,1997,1547,1553,1326,1331,1952,1790,1708,1464,1139,976.12,732.09,,,,
656cfbc718408a59a3302ba6,2023-06-12T00:00:00.000Z,2640,2651,2420,2430,2310,2320,1980,1989,1540,1547,1320,1326,1950,1787,1706,1462,1137,974.9,731.18,,,,
656cfbc718408a59a3302ba7,2023-06-13T00:00:00.000Z,2617,2640,2399,2420,2290,2310,1963,1980,1527,1540,1309,1320,1951,1788,1707,1463,1138,975.3,731.48,,,,
656cfbc718408a59a3302ba8,2023-06-14T00:00:00.000Z,2600,2611,2383,2394,2275,2285,1950,1959,1517,1523,1300,1306,1939,1778,1697,1455,1131,969.7,727.28,,,,
656cfbc718408a59a3302ba9,2023-06-15T00:00:00.000Z,2577,2600,2362,2383,2255,2275,1933,1950,1503,1517,1289,1300,1921,1761,1681,1441,1121,960.7,720.53,,,,
656cfbc718408a59a3302baa,2023-06-16T00:00:00.000Z,2600,2623,2383,2404,2275,2295,1950,1967,1517,1530,1300,1311,1949,1787,1706,1462,1137,974.55,730.92,,,,
656cfbc718408a59a3302bab,2023-06-17T00:00:00.000Z,2583,2606,2368,2389,2260,2280,1937,1954,1507,1520,1291,1303,1943,1782,1701,1458,1134,971.73,728.8,,,,
656cfbc718408a59a3302bac,2023-06-18T00:00:00.000Z,2560,2583,2347,2368,2240,2260,1920,1937,1493,1507,1280,1291,1943,1782,1701,1458,1134,971.73,728.8,,,,
656cfbc718408a59a3302bad,2023-06-19T00:00:00.000Z,2503,2526,2294,2315,2190,2210,1877,1894,1460,1473,1251,1263,1938,1776,1696,1453,1130,968.84,726.63,,,,
656cfbc718408a59a3302bae,2023-06-20T00:00:00.000Z,2457,2480,2252,2273,2150,2170,1843,1860,1433,1447,1229,1240,1944,1782,1701,1458,1134,971.9,728.93,,,,
656cfbc718408a59a3302baf,2023-06-21T00:00:00.000Z,2434,2457,2231,2252,2130,2150,1826,1843,1420,1433,1217,1229,1922,1762,1681,1441,1121,960.81,720.61,,,,
656cfbc718408a59a3302bb0,2023-06-22T00:00:00.000Z,2451,2486,2247,2279,2145,2175,1839,1864,1430,1450,1226,1243,1916,1756,1676,1437,1117,957.81,718.36,,,,
656cfbc718408a59a3302bb1,2023-06-23T00:00:00.000Z,2514,2537,2305,2326,2200,2220,1886,1903,1467,1480,1257,1269,1907,1748,1669,1431,1113,953.66,715.25,,,,
656cfbc718408a59a3302bb2,2023-06-24T00:00:00.000Z,2549,2583,2336,2368,2230,2260,1911,1937,1487,1507,1274,1291,1908,1749,1670,1431,1113,954.16,715.62,,,,
656cfbc718408a59a3302bb3,2023-06-25T00:00:00.000Z,2537,2560,2326,2347,2220,2240,1903,1920,1480,1493,1269,1280,1909,1750,1670,1432,1113,954.41,715.81,,,,
656cfbc718408a59a3302bb4,2023-06-26T00:00:00.000Z,2543,2566,2331,2352,2225,2245,1907,1924,1483,1497,1271,1283,1920,1760,1680,1440,1120,960.13,720.1,,,,
656cfbc718408a59a3302bb5,2023-06-27T00:00:00.000Z,2560,2583,2347,2368,2240,2260,1920,1937,1493,1507,1280,1291,1913,1753,1674,1434,1116,956.32,717.24,,,,
656cfbc718408a59a3302bb6,2023-06-29T00:00:00.000Z,2606,2629,2389,2410,2280,2300,1954,1971,1520,1533,1303,1314,1893,1735,1656,1420,1104,946.5,709.88,,,,
656cfbc718408a59a3302bb7,2023-06-30T00:00:00.000Z,2577,2600,2362,2383,2255,2275,1933,1950,1503,1517,1289,1300,1893,1735,1656,1419,1104,946.29,709.72,,,,
656cfbc718408a59a3302bb8,2023-07-01T00:00:00.000Z,2600,2623,2383,2404,2275,2295,1950,1967,1517,1530,1300,1311,1908,1749,1670,1431,1113,954.09,715.57,,,,
656cfbc718408a59a3302bb9,2023-07-02T00:00:00.000Z,2560,2583,2347,2368,2240,2260,1920,1937,1493,1507,1280,1291,1908,1749,1670,1431,1113,954.09,715.57,,,,
656cfbc718408a59a3302bba,2023-07-03T00:00:00.000Z,2526,2549,2315,2336,2210,2230,1894,1911,1473,1487,1263,1274,1901,1743,1664,1426,1109,950.69,713.02,,,,
656cfbc718408a59a3302bbb,2023-07-04T00:00:00.000Z,2531,2543,2320,2331,2215,2225,1899,1907,1477,1483,1266,1271,1919,1759,1679,1439,1119,959.32,719.49,,,,
656cfbc718408a59a3302bbc,2023-07-05T00:00:00.000Z,2526,2537,2315,2326,2210,2220,1894,1903,1473,1480,1263,1269,1918,1758,1678,1438,1119,958.86,719.15,,,,
656cfbc718408a59a3302bbd,2023-07-06T00:00:00.000Z,2480,2503,2273,2294,2170,2190,1860,1877,1447,1460,1240,1251,1909,1750,1670,1432,1113,954.32,715.75,,,,
656cfbc718408a59a3302bbe,2023-07-07T00:00:00.000Z,2474,2486,2268,2279,2165,2175,1856,1864,1443,1450,1237,1243,1904,1745,1666,1428,1111,951.91,713.93,,,,
656cfbc718408a59a3302bbf,2023-07-08T00:00:00.000Z,2474,2486,2268,2279,2165,2175,1856,1864,1443,1450,1237,1243,1910,1751,1671,1432,1114,954.96,716.22,,,,
656cfbc718408a59a3302bc0,2023-07-09T00:00:00.000Z,2486,2497,2279,2289,2175,2185,1864,1873,1450,1457,1243,1249,1910,1751,1671,1432,1114,954.93,716.2,,,,
656cfbc718408a59a3302bc1,2023-07-10T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1910,1751,1671,1433,1114,955.08,716.32,,,,
656cfbc718408a59a3302bc2,2023-07-11T00:00:00.000Z,2469,2491,2263,2284,2160,2180,1851,1869,1440,1453,1234,1246,1925,1765,1685,1444,1123,962.69,722.02,,,,
656cfbc718408a59a3302bc3,2023-07-12T00:00:00.000Z,2480,2491,2273,2284,2170,2180,1860,1869,1447,1453,1240,1246,1923,1763,1683,1443,1122,961.7,721.28,,,,
656cfbc718408a59a3302bc4,2023-07-13T00:00:00.000Z,2491,2514,2284,2305,2180,2200,1869,1886,1453,1467,1246,1257,1944,1782,1701,1458,1134,972.07,729.06,,,,
656cfbc718408a59a3302bc5,2023-07-14T00:00:00.000Z,2497,2509,2289,2300,2185,2195,1873,1881,1457,1463,1249,1254,1944,1782,1701,1458,1134,971.79,728.84,,,,
656cfbc718408a59a3302bc6,2023-07-15T00:00:00.000Z,2497,2509,2289,2300,2185,2195,1873,1881,1457,1463,1249,1254,1943,1781,1700,1457,1133,971.26,728.45,,,,
656cfbc718408a59a3302bc7,2023-07-16T00:00:00.000Z,2480,2491,2273,2284,2170,2180,1860,1869,1447,1453,1240,1246,1939,1778,1697,1455,1131,969.68,727.26,,,,
656cfbc718408a59a3302bc8,2023-07-17T00:00:00.000Z,2474,2486,2268,2279,2165,2175,1856,1864,1443,1450,1237,1243,1947,1784,1703,1460,1136,973.34,730.01,,,,
656cfbc718408a59a3302bc9,2023-07-18T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1948,1786,1705,1461,1136,974.01,730.51,,,,
656cfbc718408a59a3302bca,2023-07-19T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1964,1801,1719,1473,1146,982.19,736.64,,,,
656cfbc718408a59a3302bcb,2023-07-20T00:00:00.000Z,2457,2469,2252,2263,2150,2160,1843,1851,1433,1440,1229,1234,1962,1798,1716,1471,1144,980.77,735.58,,,,
656cfbc718408a59a3302bcc,2023-07-21T00:00:00.000Z,2457,2469,2252,2263,2150,2160,1843,1851,1433,1440,1229,1234,1945,1783,1702,1459,1134,972.34,729.26,,,,
656cfbc718408a59a3302bcd,2023-07-22T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1949,1787,1706,1462,1137,974.55,730.92,,,,
656cfbc718408a59a3302bce,2023-07-23T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1949,1787,1706,1462,1137,974.55,730.92,,,,
656cfbc718408a59a3302bcf,2023-07-24T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1953,1790,1709,1465,1139,976.59,732.45,,,,
656cfbc718408a59a3302bd0,2023-07-25T00:00:00.000Z,2457,2464,2252,2259,2150,2156,1843,1848,1433,1437,1229,1232,1952,1789,1708,1464,1138,975.83,731.88,,,,
656cfbc718408a59a3302bd1,2023-07-26T00:00:00.000Z,2451,2463,2247,2258,2145,2155,1839,1847,1430,1437,1226,1231,1961,1798,1716,1471,1144,980.69,735.52,,,,
656cfbc718408a59a3302bd2,2023-07-27T00:00:00.000Z,2466,2478,2261,2271,2158,2168,1850,1858,1439,1445,1233,1239,1962,1799,1717,1472,1145,981.15,735.86,,,,
656cfbc718408a59a3302bd3,2023-07-28T00:00:00.000Z,2451,2463,2247,2258,2145,2155,1839,1847,1430,1437,1226,1231,1940,1778,1698,1455,1132,970,727.51,,,,
656cfbc718408a59a3302bd4,2023-07-29T00:00:00.000Z,2451,2463,2247,2258,2145,2155,1839,1847,1430,1437,1226,1231,1944,1782,1701,1458,1134,971.91,728.94,,,,
656cfbc718408a59a3302bd5,2023-07-30T00:00:00.000Z,2446,2457,2242,2252,2140,2150,1834,1843,1427,1433,1223,1229,1944,1782,1701,1458,1134,971.91,728.94,,,,
656cfbc718408a59a3302bd6,2023-07-31T00:00:00.000Z,2450,2457,2246,2252,2144,2150,1838,1843,1429,1433,1225,1229,1946,1784,1703,1460,1135,973.04,729.78,,,,
656cfbc718408a59a3302bd7,2023-08-01T00:00:00.000Z,2457,2469,2252,2263,2150,2160,1843,1851,1433,1440,1229,1234,1945,1783,1702,1459,1135,972.51,729.38,,,,
656cfbc718408a59a3302bd8,2023-08-02T00:00:00.000Z,2451,2463,2247,2258,2145,2155,1839,1847,1430,1437,1226,1231,1939,1777,1697,1454,1131,969.48,727.11,,,,
656cfbc718408a59a3302bd9,2023-08-03T00:00:00.000Z,2451,2463,2247,2258,2145,2155,1839,1847,1430,1437,1226,1231,1924,1764,1683,1443,1122,961.95,721.47,,,,
656cfbc718408a59a3302bda,2023-08-04T00:00:00.000Z,2455,2464,2250,2259,2148,2156,1841,1848,1432,1437,1227,1232,1924,1763,1683,1443,1122,961.84,721.39,,,,
656cfbc718408a59a3302bdb,2023-08-05T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1931,1770,1690,1448,1126,965.46,724.1,,,,
656cfbc718408a59a3302bdc,2023-08-06T00:00:00.000Z,2457,2466,2252,2261,2150,2158,1843,1850,1433,1439,1229,1233,1931,1770,1690,1448,1126,965.46,724.1,,,,
656cfbc718408a59a3302bdd,2023-08-07T00:00:00.000Z,2451,2463,2247,2258,2145,2155,1839,1847,1430,1437,1226,1231,1924,1763,1683,1443,1122,961.9,721.43,,,,
656cfbc718408a59a3302bde,2023-08-08T00:00:00.000Z,2451,2463,2247,2258,2145,2155,1839,1847,1430,1437,1226,1231,1923,1762,1682,1442,1122,961.35,721.02,,,,
656cfbc718408a59a3302bdf,2023-08-09T00:00:00.000Z,2457,2469,2252,2263,2150,2160,1843,1851,1433,1440,1229,1234,1916,1757,1677,1437,1118,958.2,718.66,,,,
656cfbc718408a59a3302be0,2023-08-10T00:00:00.000Z,2462,2466,2257,2261,2154,2158,1846,1850,1436,1439,1231,1233,1907,1748,1669,1430,1112,953.53,715.15,,,,
656cfbc718408a59a3302be1,2023-08-11T00:00:00.000Z,2486,2497,2279,2289,2175,2185,1864,1873,1450,1457,1243,1249,1902,1743,1664,1426,1109,950.89,713.17,,,,
656cfbc718408a59a3302be2,2023-08-12T00:00:00.000Z,2651,2674,2430,2451,2320,2340,1989,2006,1547,1560,1326,1337,1901,1743,1664,1426,1109,950.7,713.03,,,,
656cfbc718408a59a3302be3,2023-08-13T00:00:00.000Z,2686,2720,2462,2493,2350,2380,2014,2040,1567,1587,1343,1360,1902,1743,1664,1426,1109,950.81,713.11,,,,
656cfbc718408a59a3302be4,2023-08-14T00:00:00.000Z,2594,2629,2378,2410,2270,2300,1946,1971,1513,1533,1297,1314,1902,1743,1664,1426,1109,950.95,713.21,,,,
656cfbc718408a59a3302be5,2023-08-15T00:00:00.000Z,2554,2577,2341,2362,2235,2255,1916,1933,1490,1503,1277,1289,1892,1735,1656,1419,1104,946.21,709.66,,,,
656cfbc718408a59a3302be6,2023-08-16T00:00:00.000Z,2549,2571,2336,2357,2230,2250,1911,1929,1487,1500,1274,1286,1894,1736,1657,1420,1105,946.94,710.21,,,,
656cfbc718408a59a3302be7,2023-08-17T00:00:00.000Z,2549,2571,2336,2357,2230,2250,1911,1929,1487,1500,1274,1286,1877,1721,1643,1408,1095,938.67,704.01,,,,
656cfbc718408a59a3302be8,2023-08-18T00:00:00.000Z,2577,2600,2362,2383,2255,2275,1933,1950,1503,1517,1289,1300,1880,1723,1645,1410,1096,939.78,704.84,,,,
656cfbc718408a59a3302be9,2023-08-19T00:00:00.000Z,2549,2571,2336,2357,2230,2250,1911,1929,1487,1500,1274,1286,1875,1718,1640,1406,1093,937.26,702.95,,,,
656cfbc718408a59a3302bea,2023-08-20T00:00:00.000Z,2549,2571,2336,2357,2230,2250,1911,1929,1487,1500,1274,1286,1875,1719,1641,1406,1094,937.62,703.22,,,,
656cfbc718408a59a3302beb,2023-08-21T00:00:00.000Z,2537,2560,2326,2347,2220,2240,1903,1920,1480,1493,1269,1280,1877,1721,1642,1408,1095,938.51,703.88,,,,
656cfbc718408a59a3302bec,2023-08-22T00:00:00.000Z,2560,2583,2347,2368,2240,2260,1920,1937,1493,1507,1280,1291,1891,1733,1654,1418,1103,945.39,709.04,,,,
656cfbc718408a59a3302bed,2023-08-23T00:00:00.000Z,2589,2611,2373,2394,2265,2285,1941,1959,1510,1523,1294,1306,1891,1733,1655,1418,1103,945.42,709.07,,,,
656cfbc718408a59a3302bee,2023-08-24T00:00:00.000Z,2583,2606,2368,2389,2260,2280,1937,1954,1507,1520,1291,1303,1903,1745,1665,1427,1110,951.58,713.69,,,,
656cfbc718408a59a3302bef,2023-08-25T00:00:00.000Z,2583,2606,2368,2389,2260,2280,1937,1954,1507,1520,1291,1303,1902,1744,1664,1427,1110,951.02,713.26,,,,
656cfbc718408a59a3302bf0,2023-08-26T00:00:00.000Z,2577,2600,2362,2383,2255,2275,1933,1950,1503,1517,1289,1300,1900,1741,1662,1425,1108,949.8,712.35,,,,
656cfbc718408a59a3302bf1,2023-08-27T00:00:00.000Z,2566,2589,2352,2373,2245,2265,1924,1941,1497,1510,1283,1294,1900,1741,1662,1425,1108,949.8,712.35,,,,
656cfbc718408a59a3302bf2,2023-08-28T00:00:00.000Z,2531,2554,2320,2341,2215,2235,1899,1916,1477,1490,1266,1277,1902,1743,1664,1426,1109,950.94,713.21,,,,
656cfbc718408a59a3302bf3,2023-08-29T00:00:00.000Z,2503,2526,2294,2315,2190,2210,1877,1894,1460,1473,1251,1263,1913,1753,1673,1434,1116,956.26,717.2,,,,
656cfbc718408a59a3302bf4,2023-08-30T00:00:00.000Z,2509,2531,2300,2320,2195,2215,1881,1899,1463,1477,1254,1266,1928,1767,1687,1446,1125,963.88,722.91,,,,
